id,no_register,peminjam,email,kegiatan,no_hak,jenis_hak,desa,kecamatan,no_su,no_warkah,no_ht,status,catatan,tgl_pengajuan,tgl_update,created_by,created_at,updated_at,tipe,dikonfirmasi_oleh,tgl_konfirmasi,no_berkas_pnbp,tahun,jenis_peminjaman,file_pengamanan_url
28741749-bed6-4785-a19a-8aba98c8f096,REG-2026-15540,PHP — ERIKA (17761/2026),kuasa@gmail.com,PERMOHONAN SK,9641,HGB,Kalideres,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:41:41.66499+00,2026-06-15 11:04:08.71+00,kuasa,2026-06-15 07:41:41.66499+00,2026-06-15 11:04:08.759798+00,register,Agus Ajat,2026-06-15 11:04:08.71+00,,,BT,
026469aa-8660-4a5e-a69d-4193af2efff6,REG-2026-87780,PHP — ERIKA (17774/2026),kuasa@gmail.com,PERMOHONAN SK,9654,HGB,Kalideres,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:42:38.857967+00,2026-06-15 11:04:08.663+00,kuasa,2026-06-15 07:42:38.857967+00,2026-06-15 11:04:08.711874+00,register,Agus Ajat,2026-06-15 11:04:08.663+00,,,BT,
9e845770-9bce-4543-a85f-c1ab36b2f334,REG-2026-35550,PHP — ERIKA (17768/2026),kuasa@gmail.com,PERMOHONAN SK,9655,HGB,Kalideres,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:43:23.631728+00,2026-06-15 11:04:08.592+00,kuasa,2026-06-15 07:43:23.631728+00,2026-06-15 11:04:08.649504+00,register,Agus Ajat,2026-06-15 11:04:08.592+00,,,BT,
29ac9074-a7d4-4df1-8fe1-b4f69af88ed2,REG-2026-02740,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12631,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.427+00,agusajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.474885+00,register,Agus Ajat,2026-06-15 09:41:33.427+00,,,BT,
49d578c7-f54a-413c-9442-50842e6f6405,REG-2026-02741,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11961,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.378+00,agusajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.424591+00,register,Agus Ajat,2026-06-15 09:41:33.378+00,,,BT,
b2078770-0f78-4faf-93df-bec0e6102f5b,REG-2026-027410,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12869,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.479+00,agusajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.529221+00,register,Agus Ajat,2026-06-15 09:41:33.479+00,,,BT,
4459f2c9-26bb-4c48-9c65-8a56c04419ab,REG-2026-02742,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11761,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.328+00,agusajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.376034+00,register,Agus Ajat,2026-06-15 09:41:33.328+00,,,BT,
6e32f7b8-3d38-4685-9640-718119a08436,REG-2026-02743,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11588,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.08+00,agusajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.126349+00,register,Agus Ajat,2026-06-15 09:41:33.08+00,,,BT,
198ed8a0-fa90-4d3c-8893-5905908b7578,REG-2026-02744,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11703,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.279+00,agusajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.325875+00,register,Agus Ajat,2026-06-15 09:41:33.279+00,,,BT,
b7df95ee-68d3-44c6-b025-5fbd57f07a43,REG-2026-02745,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12511,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.176+00,agusajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.223207+00,register,Agus Ajat,2026-06-15 09:41:33.176+00,,,BT,
ad690899-236f-4cc3-a6d5-db9670c09d8a,REG-2026-02746,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11633,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.226+00,agusajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.274691+00,register,Agus Ajat,2026-06-15 09:41:33.226+00,,,BT,
eed2b0c6-1c5b-472c-bd40-f297b701a9d3,REG-2026-02747,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12652,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.031+00,agusajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.077557+00,register,Agus Ajat,2026-06-15 09:41:33.031+00,,,BT,
56ae9adb-4cca-4889-a851-6277410594a3,REG-2026-02748,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12280,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:32.983+00,agusajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.032447+00,register,Agus Ajat,2026-06-15 09:41:32.983+00,,,BT,
73517e4e-55cb-421b-b287-795f17aed126,REG-2026-02749,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11486,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.128+00,agusajat,2026-06-15 07:45:38.919072+00,2026-06-15 09:41:33.174027+00,register,Agus Ajat,2026-06-15 09:41:33.128+00,,,BT,
dad8ee5e-40e4-4ea5-9956-85db4369430d,REG-2026-04190,PHP — Ulfa,php@gmail.com,ROYA,3224,HGB,Duri Kepa,Kebon Jeruk,,,02204/2019,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:46:41.732423+00,2026-06-17 02:32:07.46+00,php,2026-06-15 07:46:41.732423+00,2026-06-17 02:32:07.457819+00,register,Agus Ajat,2026-06-17 02:32:07.46+00,,,BT & HT,
8451f010-ddb4-406d-9d93-46d243366d15,REG-2026-50170,PHP — Ulfa,php@gmail.com,ROYA,1476,HM,Tanjung Duren Utara,Grogol Petamburan,,,254/2012,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:48:26.322231+00,2026-06-17 02:32:07.412+00,php,2026-06-15 07:48:26.322231+00,2026-06-17 02:32:07.406716+00,register,Agus Ajat,2026-06-17 02:32:07.412+00,,,BT & HT,
d0bc34f4-5123-468d-a7cf-aa79bbb11e81,REG-2026-58470,PHP — Fida,php@gmail.com,ROYA,12878,HM,Tegal Alur,Kalideres,,,07046/2018,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 07:49:37.152432+00,2026-06-17 02:32:07.362+00,php,2026-06-15 07:49:37.152432+00,2026-06-17 02:32:07.359537+00,register,Agus Ajat,2026-06-17 02:32:07.362+00,,,BT & HT,
679d7b9e-9f37-4a4f-9f7a-d2d4a0cbcc00,REG-2026-37030,PHP — Hendra,php@gmail.com,PENGHAPUSAN BPHTB,03001,HGB,Jembatan Besi,Tambora,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:05:45.036425+00,2026-06-15 09:41:32.883+00,php,2026-06-15 08:05:45.036425+00,2026-06-15 09:41:32.930585+00,register,Agus Ajat,2026-06-15 09:41:32.883+00,,,BT,
54f64b4c-6991-4f75-acfe-4862ce0ec410,REG-2026-37031,PHP — Hendra,php@gmail.com,PENGHAPUSAN BPHTB,02193,HGB,Jembatan Lima,Tambora,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:05:45.036425+00,2026-06-15 09:41:32.838+00,php,2026-06-15 08:05:45.036425+00,2026-06-15 09:41:32.884532+00,register,Agus Ajat,2026-06-15 09:41:32.838+00,,,BT,
00cb1d51-ff4d-4b18-b7b3-b7c9a682c2da,REG-2026-37032,PHP — Hendra,php@gmail.com,PENGHAPUSAN BPHTB,05001,HGB,Kapuk,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:05:45.036425+00,2026-06-15 09:41:32.79+00,php,2026-06-15 08:05:45.036425+00,2026-06-15 09:41:32.838298+00,register,Agus Ajat,2026-06-15 09:41:32.79+00,,,BT,
2569361c-4cbc-4283-b9ff-9788c208a58f,REG-2026-37033,PHP — Hendra,php@gmail.com,PENGHAPUSAN BPHTB,01886,HGB,Kalianyar,Tambora,,,,Sudah Dikembalikan,,2026-06-15 08:05:45.036425+00,2026-06-17 06:43:35.452+00,php,2026-06-15 08:05:45.036425+00,2026-06-17 06:43:35.456972+00,register,Agus Ajat,2026-06-15 09:41:32.93+00,,,BT,
544da0b3-f1fa-4f5f-8456-9822a5111273,REG-2026-79580,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12727,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.294+00,agusajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.343869+00,register,Agus Ajat,2026-06-15 09:41:32.294+00,,,BT,
fe7fe558-d2eb-4df8-8de2-3c6f624d21ca,REG-2026-79581,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11315,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.246+00,agusajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.292078+00,register,Agus Ajat,2026-06-15 09:41:32.246+00,,,BT,
12901226-5a3b-4e1d-8342-25f3c236aa58,REG-2026-795810,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12138,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.344+00,agusajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.392013+00,register,Agus Ajat,2026-06-15 09:41:32.344+00,,,BT,
81980229-28a8-46bc-9ad4-f6b35aa3da50,REG-2026-79582,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11440,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.647+00,agusajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.695123+00,register,Agus Ajat,2026-06-15 09:41:32.647+00,,,BT,
cfc6ed7a-4586-4b98-867f-621031e2a95b,REG-2026-79583,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12366,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.695+00,agusajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.744034+00,register,Agus Ajat,2026-06-15 09:41:32.695+00,,,BT,
9e930b3f-8089-4dee-a5e0-89a0e671b646,REG-2026-79584,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12357,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.743+00,agusajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.790291+00,register,Agus Ajat,2026-06-15 09:41:32.743+00,,,BT,
f9944e8f-e241-48c2-a308-3cf84199bd2c,REG-2026-79585,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11767,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.547+00,agusajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.596169+00,register,Agus Ajat,2026-06-15 09:41:32.547+00,,,BT,
d3bde265-c7c1-4517-904e-609a634eb879,REG-2026-79586,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12605,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.6+00,agusajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.64805+00,register,Agus Ajat,2026-06-15 09:41:32.6+00,,,BT,
cdefce50-39ba-4999-a978-9d1d0168ae58,REG-2026-79587,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11899,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.448+00,agusajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.494702+00,register,Agus Ajat,2026-06-15 09:41:32.448+00,,,BT,
4acb63f5-3d22-45e2-a0f6-66152c9776ef,REG-2026-79588,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11365,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.495+00,agusajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.543314+00,register,Agus Ajat,2026-06-15 09:41:32.495+00,,,BT,
644198c3-f4d0-4dcd-bbfb-be613dfd44ba,REG-2026-79589,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11536,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.399+00,agusajat,2026-06-15 08:31:06.704503+00,2026-06-15 09:41:32.447165+00,register,Agus Ajat,2026-06-15 09:41:32.399+00,,,BT,
88cb5ec9-4798-4a63-a3b4-35275222dce6,REG-2026-49750,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11408,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:32.046+00,agusajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:32.095226+00,register,Agus Ajat,2026-06-15 09:41:32.046+00,,,BT,
18f55e51-f95c-4c95-aac5-11b82ca58d7c,REG-2026-49751,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12602,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:32.093+00,agusajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:32.14128+00,register,Agus Ajat,2026-06-15 09:41:32.093+00,,,BT,
791ab7f3-7715-4325-926c-ee95ad58a238,REG-2026-49752,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12670,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:32.193+00,agusajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:32.242193+00,register,Agus Ajat,2026-06-15 09:41:32.193+00,,,BT,
616c75d9-d725-48fa-90e1-8b80867df6ff,REG-2026-49753,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11326,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:32.143+00,agusajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:32.190024+00,register,Agus Ajat,2026-06-15 09:41:32.143+00,,,BT,
7b89b5aa-e764-4a7b-b138-792ec1126c63,REG-2026-49754,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12401,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:31.994+00,agusajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:32.042599+00,register,Agus Ajat,2026-06-15 09:41:31.994+00,,,BT,
b1f37d03-1b26-4b7c-b6c3-b3e1567bfcf7,REG-2026-49755,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,11730,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:31.944+00,agusajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:31.990344+00,register,Agus Ajat,2026-06-15 09:41:31.944+00,,,BT,
ec066fc9-35d3-42e6-9c8b-c0a358bad31e,REG-2026-49756,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12207,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:31.888+00,agusajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:31.940818+00,register,Agus Ajat,2026-06-15 09:41:31.888+00,,,BT,
a8e7ddf4-4dee-4fb2-a347-f8e648fdad2a,REG-2026-49757,KUASA — ANDRE,ajat@gmail.com,PERPANJANGAN SARUSUN,12048,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:31.826+00,agusajat,2026-06-15 08:35:43.688595+00,2026-06-15 09:41:31.878794+00,register,Agus Ajat,2026-06-15 09:41:31.826+00,,,BT,
53637837-6e31-4617-8e93-caa39ea509c7,REG-2026-59981,PHP — Saraya,php@gmail.com,SKPT,6909,HM,Jelambar,Grogol Petamburan,,,,Sudah Dikembalikan,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:50:07.369894+00,2026-06-18 07:59:17.532+00,php,2026-06-15 08:50:07.369894+00,2026-06-18 07:59:17.569574+00,register,Agus Ajat,2026-06-17 03:11:38.53+00,,,BT,
ebff8473-e239-4ce6-893a-f1bd3fc9f937,REG-2026-59982,PHP — Saraya,php@gmail.com,SKPT,2487,HM,Kedoya Selatan,Kebon Jeruk,,,,Sudah Dikembalikan,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:50:07.369894+00,2026-06-18 07:59:24.947+00,php,2026-06-15 08:50:07.369894+00,2026-06-18 07:59:24.978264+00,register,Agus Ajat,2026-06-17 03:11:38.578+00,,,BT,
8b72d8a4-f33c-419a-98d7-83ed4c64dc08,REG-2026-59983,PHP — Saraya,php@gmail.com,SKPT,1434,HM,Kedoya Utara,Kebon Jeruk,,,,Sudah Dikembalikan,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:50:07.369894+00,2026-06-18 07:59:09.189+00,php,2026-06-15 08:50:07.369894+00,2026-06-18 07:59:09.222589+00,register,Agus Ajat,2026-06-17 03:11:38.626+00,,,BT,
8639cb81-59b3-4613-a338-8c464dc6b848,REG-2026-68700,PHP — Saraya,php@gmail.com,SKPT,14383,HM,Tegal Alur,Kalideres,,,,Sudah Dikembalikan,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 08:57:38.228214+00,2026-06-18 07:59:32.938+00,php,2026-06-15 08:57:38.228214+00,2026-06-18 07:59:32.971781+00,register,Agus Ajat,2026-06-17 03:11:38.481+00,,,BT,
246f8561-e65c-4331-b69d-7f6805707894,REG-2026-23290,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,7339,HGB,Kembangan Utara,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.011+00,kuasa,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.005488+00,register,Agus Ajat,2026-06-17 02:32:07.011+00,,,BT,
8334a5ea-001f-4203-b8e8-b08355f728e6,REG-2026-23291,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,203,HM,Jatipulo,Palmerah,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:06.965+00,kuasa,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:06.960929+00,register,Agus Ajat,2026-06-17 02:32:06.965+00,,,BT,
a3bb49b7-ea84-4376-82e4-4190fd536187,REG-2026-23292,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,3466,HGB,Tanah Sereal,Tambora,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.104+00,kuasa,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.098927+00,register,Agus Ajat,2026-06-17 02:32:07.104+00,,,BT,
28361a67-de8a-4deb-9499-2b8f5ae4625d,REG-2026-23293,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,11978,HM,Wijaya Kusuma,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.057+00,kuasa,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.052088+00,register,Agus Ajat,2026-06-17 02:32:07.057+00,,,BT,
8cc31be2-fc2d-494b-9a0d-f5dcfd0aecc8,REG-2026-23294,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,1803,HGB,Glodok,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.152+00,kuasa,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.150126+00,register,Agus Ajat,2026-06-17 02:32:07.152+00,,,BT,
30eb94c4-3047-4c89-a301-2448dce82ca3,REG-2026-23295,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,1656,HGB,Glodok,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.205+00,kuasa,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.205177+00,register,Agus Ajat,2026-06-17 02:32:07.205+00,,,BT,
f54249d8-899c-4a2f-a009-bb9c5f1045b4,REG-2026-23296,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,6683,HM,Duri Kosambi,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.258+00,kuasa,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.254202+00,register,Agus Ajat,2026-06-17 02:32:07.258+00,,,BT,
aca41106-f346-45e3-8a54-a9b0322a01f7,REG-2026-23297,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,3358,HM,Meruya Utara,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.312+00,kuasa,2026-06-15 09:27:12.759502+00,2026-06-17 02:32:07.309223+00,register,Agus Ajat,2026-06-17 02:32:07.312+00,,,BT,
f3f39d0b-439f-4af7-abf4-bd74d64dd0b0,REG-2026-98990,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERUBAHAN HAK,5607,HGB,Wijaya Kusuma,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 09:30:40.338558+00,2026-06-17 02:32:06.705+00,kuasa,2026-06-15 09:30:40.338558+00,2026-06-17 02:32:06.699008+00,register,Agus Ajat,2026-06-17 02:32:06.705+00,,,BT,
4f0e12ed-43e7-4de6-a498-1bca8b0d521d,REG-2026-98991,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERUBAHAN HAK,5906,HGB,Cengkareng Barat,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 09:30:40.338558+00,2026-06-17 02:32:06.758+00,kuasa,2026-06-15 09:30:40.338558+00,2026-06-17 02:32:06.75717+00,register,Agus Ajat,2026-06-17 02:32:06.758+00,,,BT,
3ac4acf4-0304-4804-b056-6188870cec35,REG-2026-98992,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERUBAHAN HAK,5200,HGB,Tegal Alur,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-15 09:30:40.338558+00,2026-06-17 02:32:06.81+00,kuasa,2026-06-15 09:30:40.338558+00,2026-06-17 02:32:06.807864+00,register,Agus Ajat,2026-06-17 02:32:06.81+00,,,BT,
